"","resp2","resp1","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11"
"10627",1,0.336,0.778,3,-11.196,0.229,0.356,1.67e-05,0.174,0.577,140.163,139361,4
"10628",0,0.942,0.544,5,-2.552,0.0464,0.0355,0.435,0.631,0.303,173.97,288000,4
"10629",1,0.888,0.688,8,-5.489,0.123,0.00156,2.69e-05,0.257,0.457,139.917,126850,4
"10630",1,0.968,0.572,8,-8.029,0.0593,0.00194,0.792,0.134,0.0738,127.952,219375,4
"10631",1,0.976,0.714,8,-5.274,0.0957,0.000574,0.834,0.105,0.635,143.023,442463,4
"10632",1,0.972,0.545,2,-7.382,0.0411,0.00139,0.819,0.255,0.483,148,471892,4
"10633",1,0.527,0.787,1,-6.981,0.0512,0.0615,0,0.0656,0.807,133.107,187733,4
"10634",0,0.557,0.743,10,-8.625,0.0764,0.018,0.0942,0.225,0.412,163.016,144238,4
"10635",0,0.991,0.79,5,-6.035,0.0693,8.3e-05,0.861,0.274,0.562,123.988,363872,4
"10636",0,0.998,0.472,9,-4.794,0.315,0.00228,0.19,0.963,0.0725,140.005,509893,4
"10637",0,0.934,0.785,10,-5.473,0.0508,0.0139,0.39,0.0886,0.637,123.997,309715,4
"10638",0,0.795,0.456,9,-5.008,0.0379,0.0076,0.899,0.119,0.238,172.028,268413,4
"10639",1,0.697,0.803,6,-9.479,0.0599,0.00013,0.888,0.356,0.35,126.008,507998,4
"10640",1,0.401,0.706,7,-12.924,0.0361,0.057,0.297,0.112,0.29,119.979,258116,1
"10641",0,0.583,0.833,10,-6.837,0.0398,0.0165,0,0.104,0.5,133.011,129925,4
"10642",0,0.623,0.732,5,-6.084,0.0817,0.0278,0.786,0.0994,0.0455,139.983,408000,4
"10643",0,0.835,0.576,7,-4.91,0.142,0.00217,0.648,0.138,0.237,173.974,243068,4
"10644",1,0.861,0.713,8,-3.687,0.168,0.735,0,0.312,0.646,185.104,239933,4
"10645",1,0.712,0.869,9,-6.136,0.103,0.0715,0,0.272,0.435,120,275867,4
"10646",0,0.961,0.361,1,-3.788,0.392,0.106,3.06e-06,0.256,0.144,148.167,176700,4
"10647",0,0.781,0.683,7,-6.138,0.0348,0.00064,0.0206,0.148,0.336,124.008,386473,4
"10648",0,0.433,0.525,5,-10.588,0.211,0.416,0.00153,0.11,0.319,191.84,190078,4
"10649",1,0.781,0.415,1,-6.947,0.0357,0.00401,0,0.126,0.261,142.966,215400,4
"10650",1,0.85,0.437,8,-5.371,0.0509,6.19e-05,0.839,0.664,0.0746,174.079,317241,4
"10651",0,0.743,0.855,10,-7.14,0.296,0.304,4.36e-06,0.33,0.715,190.172,336293,4
"10652",0,0.876,0.585,10,-1.613,0.279,0.0973,0.108,0.105,0.495,146.755,241633,4
"10653",0,0.981,0.796,11,-5.691,0.0555,0.0012,0.906,0.0907,0.173,130,360115,4
"10654",0,0.934,0.414,5,-2.976,0.0416,0.000257,0.0617,0.403,0.253,174.004,248276,4
"10655",0,0.815,0.484,6,-4.467,0.0381,0.0115,0.185,0.176,0.0765,130.023,254769,4
"10656",0,0.765,0.586,9,-6.839,0.0326,0.177,0,0.0996,0.282,150.066,229907,4
"10657",1,0.821,0.461,11,-6.852,0.0466,0.00061,0.544,0.0683,0.203,166.053,219759,4
"10658",1,0.824,0.86,8,-7.207,0.0518,0.024,0.657,0.205,0.87,124.016,163790,4
"10659",1,0.906,0.736,7,-8.894,0.0417,0.000632,0.863,0.0931,0.0431,137.991,584348,4
"10660",1,0.747,0.797,8,-5.621,0.276,0.0425,0.00426,0.331,0.141,176.019,136516,4
"10661",1,0.972,0.654,0,-9.667,0.0354,1.04e-05,0.862,0.131,0.043,132.995,422500,4
"10662",0,0.955,0.359,4,-2.323,0.12,0.00116,0,0.349,0.446,170.033,230427,4
"10663",1,0.776,0.666,8,-4.721,0.2,0.0208,5.83e-05,0.185,0.408,193.992,228893,4
"10664",1,0.737,0.725,4,-7.453,0.324,0.000633,0.00417,0.109,0.219,154.322,214067,4
"10665",0,0.941,0.592,5,-4.074,0.245,0.0497,0,0.336,0.615,181.398,251867,4
"10666",0,0.786,0.747,5,-8.603,0.0472,0.00876,0.00323,0.0339,0.769,125.013,230120,4
"10667",1,0.494,0.78,1,-10.487,0.268,0.12,1.02e-06,0.13,0.368,149.923,144033,4
"10668",0,0.783,0.64,6,-4.956,0.0282,5e-04,0.165,0.0778,0.0987,125.979,217290,4
"10669",1,0.745,0.415,7,-5.902,0.174,0.108,6.69e-05,0.526,0.468,169.852,218040,4
"10670",0,0.993,0.471,5,-3.222,0.085,0.0149,0.202,0.369,0.448,149.977,254400,4
"10671",0,0.921,0.674,11,-6.963,0.041,1.77e-05,0.851,0.602,0.156,138,431304,4
"10672",1,0.925,0.749,10,-5.034,0.227,0.241,0,0.52,0.641,173.978,263373,4
"10673",1,0.991,0.621,7,-5.679,0.0588,5.03e-05,0.876,0.764,0.372,145.001,455483,4
"10674",1,0.622,0.728,1,-5.615,0.238,0.0443,0,0.1,0.224,150.042,179338,4
"10675",0,0.982,0.532,10,-5.327,0.0642,0.000725,0.742,0.534,0.153,142.007,490141,4
"10676",0,0.992,0.453,6,-1.032,0.206,0.00051,0.281,0.0932,0.332,150.044,239114,4
"10677",1,0.631,0.801,2,-10.748,0.126,0.00394,0.906,0.112,0.0347,127.999,367500,4
"10678",1,0.922,0.847,2,-2.473,0.474,0.000824,0.637,0.54,0.318,139.705,282509,4
"10679",0,0.498,0.54,11,-9.085,0.181,0.000628,0.00183,0.363,0.373,118.211,207882,4
"10680",1,0.733,0.658,6,-8.628,0.0573,0.0182,0.879,0.0863,0.123,175.016,332566,4
"10681",0,0.766,0.655,5,-6.746,0.0736,0.234,0,0.425,0.622,190.034,192013,4
"10682",0,0.954,0.614,5,-7.389,0.0412,4.78e-05,0.747,0.626,0.267,145.034,383791,4
"10683",1,0.893,0.655,7,-5.127,0.0428,0.00243,0.00888,0.124,0.538,123.992,178823,4
"10684",1,0.941,0.685,7,-10.644,0.05,0.00475,0.921,0.109,0.0383,130.005,414186,4
"10685",1,0.928,0.619,7,-7.507,0.0418,0.0066,0.841,0.319,0.301,139.988,454286,4
"10686",0,0.862,0.792,6,-6.424,0.428,0.0569,9.72e-06,0.181,0.345,137.887,167027,4
"10687",1,0.888,0.4,5,-1.87,0.0831,0.186,0.693,0.37,0.068,154.989,221419,4
"10688",0,0.911,0.459,1,-5.803,0.0819,0.000287,0.00396,0.679,0.109,149.976,250521,4
"10689",1,0.642,0.478,10,-8.776,0.411,0.679,0,0.199,0.439,176.046,151536,4
"10690",1,0.578,0.871,0,-7.462,0.757,0.00568,0,0.899,0.595,150.021,124108,4
"10691",1,0.722,0.375,7,-6.7,0.243,0.1,0.00336,0.633,0.612,181.424,258587,4
"10692",1,0.664,0.888,0,-10.13,0.341,0.0424,0,0.0734,0.53,140.012,193173,4
"10693",0,0.578,0.656,7,-8.97,0.0922,0.235,0,0.118,0.556,189.028,256733,4
"10694",1,0.729,0.888,10,-5.021,0.0728,0.00211,7.28e-05,0.118,0.963,140.032,129202,4
"10695",1,0.362,0.709,11,-13.556,0.249,0.165,0.000132,0.107,0.455,146.023,187681,4
"10696",1,0.912,0.445,1,-6.721,0.0323,0.0905,0.944,0.055,0.648,170.033,301296,4
"10697",1,0.725,0.549,1,-7.239,0.397,0.0539,3.52e-05,0.148,0.547,108.822,206267,4
"10698",0,0.802,0.838,5,-6.628,0.0432,0.00994,0.738,0.125,0.637,123.988,251613,4
"10699",1,0.585,0.788,10,-4.884,0.0559,0.298,0,0.346,0.84,136.002,266827,4
"10700",0,0.453,0.551,1,-11.869,0.0504,0.0341,0.83,0.0992,0.0526,180.066,193340,3
"10701",1,0.972,0.808,0,-7.016,0.0627,0.000246,0.471,0.0623,0.703,127.01,393079,4
"10702",0,0.661,0.596,5,-6.239,0.226,0.31,0,0.0847,0.86,129.491,232573,5
"10703",1,0.894,0.58,1,-4.917,0.0744,0.00033,0.00045,0.272,0.332,159.954,102011,4
"10704",1,0.472,0.751,8,-6.979,0.247,0.0389,0,0.157,0.156,155.236,161160,4
"10705",1,0.919,0.579,9,-4.849,0.0522,2.6e-05,0.791,0.0737,0.195,145.997,484932,4
"10706",0,0.661,0.786,8,-7.053,0.069,0.192,0.000255,0.0566,0.355,135.02,100667,4
"10707",1,0.987,0.613,1,-1.682,0.231,0.00276,0.0167,0.931,0.496,150.077,214400,4
"10708",0,0.508,0.722,1,-9.024,0.209,0.0866,0.00241,0.0855,0.455,190.13,150413,4
"10709",0,0.785,0.754,10,-8.178,0.18,0.0287,0.00144,0.319,0.821,188.246,296267,4
"10710",1,0.217,0.7,7,-12.179,0.0443,0.711,0.00663,0.103,0.0585,112.988,250191,4
"10711",1,0.628,0.773,7,-5.845,0.0592,0.0514,0,0.0982,0.391,120.023,309995,4
"10712",1,0.948,0.186,9,-4.157,0.432,0.000881,0.188,0.142,0.0397,175.022,214884,5
"10713",1,0.671,0.882,1,-8.734,0.201,0.0308,2.14e-05,0.0587,0.333,114.958,121043,4
"10714",0,0.81,0.582,5,-4.104,0.106,0.0763,0,0.351,0.874,147.908,133352,4
"10715",0,0.805,0.512,0,-3.502,0.0434,0.00716,0.00018,0.189,0.216,149.913,266800,4
"10716",1,0.927,0.457,4,-6.059,0.371,0.000769,0.000194,0.325,0.211,150.433,224000,4
"10717",1,0.985,0.396,2,-1.212,0.148,0.00133,0.782,0.0672,0.0996,149.523,272900,4
"10718",0,0.958,0.219,0,-8.005,0.0448,5.06e-05,0,0.18,0.727,192.247,172653,4
"10719",0,0.597,0.823,4,-8.388,0.29,0.0969,0,0.105,0.729,165.987,175248,4
"10720",0,0.695,0.765,11,-4.939,0.0542,0.475,7.19e-06,0.205,0.195,117.972,114286,4
"10721",0,0.449,0.598,7,-13.059,0.0367,0.253,0.234,0.366,0.183,119.939,129489,4
"10722",1,0.822,0.359,10,-5.756,0.0573,0.0589,0.0338,0.355,0.484,149.937,196295,4
"10723",0,0.628,0.699,4,-6.027,0.264,0.263,3.13e-06,0.1,0.288,189.276,151579,4
"10724",0,0.881,0.516,6,-4.804,0.0431,0.183,0.00402,0.0874,0.359,149.99,142400,4
"10725",1,0.883,0.737,2,-2.845,0.173,0.018,0.0357,0.496,0.375,150.012,193800,4
"10726",1,0.445,0.879,2,-11.584,0.13,0.0819,0.00197,0.109,0.404,200.086,117000,4
"10727",0,0.958,0.808,9,-7.546,0.0513,0.00013,0.81,0.0507,0.47,120.017,389578,4
"10728",1,0.804,0.385,9,-8.926,0.0468,0.000104,0.904,0.466,0.236,130.001,458250,4
"10729",0,0.595,0.732,11,-8.044,0.393,0.097,3.25e-05,0.0771,0.312,164.071,145610,4
"10730",0,0.483,0.522,5,-7.622,0.303,0.109,0,0.116,0.304,200.264,328347,4
"10731",0,0.696,0.403,10,-5.956,0.236,0.00114,0.265,0.0722,0.0696,179.998,272562,4
"10732",1,0.566,0.942,11,-4.834,0.226,0.0773,0,0.11,0.479,132.858,189147,4
"10733",0,0.968,0.507,11,-3.328,0.112,0.00182,0.408,0.158,0.465,149.945,217600,4
"10734",0,0.692,0.55,6,-7.438,0.369,0.299,6.57e-06,0.198,0.593,146.453,361942,4
"10735",1,0.888,0.527,1,-2.707,0.0805,0.00195,0.91,0.111,0.0384,174.974,230243,4
"10736",0,0.855,0.774,5,-4.788,0.345,0.232,0.0233,0.105,0.0772,159.892,204750,4
"10737",1,0.542,0.85,0,-6.923,0.231,0.53,0,0.0774,0.595,120.037,238853,4
"10738",1,0.618,0.506,8,-8.671,0.114,0.00423,0.0098,0.144,0.112,179.901,121801,4
"10739",0,0.678,0.652,10,-9.169,0.134,6.77e-05,0.833,0.103,0.16,131.001,443359,4
"10740",0,0.923,0.507,6,-6.438,0.0698,0.00277,0.936,0.678,0.103,139.999,243000,4
"10741",1,0.853,0.466,1,-4.005,0.102,0.0297,0.0965,0.303,0.0793,140.214,279696,4
"10742",0,0.894,0.501,11,-3.624,0.26,0.0049,0.0213,0.076,0.172,155.017,252000,4
"10743",1,0.587,0.779,1,-6.041,0.338,0.00866,0,0.08,0.657,187.976,188960,4
"10744",1,0.771,0.544,9,-6.411,0.0469,7.26e-05,8.47e-06,0.101,0.357,158.274,128680,4
"10745",1,0.944,0.506,1,-11.477,0.0378,0.00858,0.881,0.309,0.357,149.995,437200,4
"10746",1,0.593,0.839,1,-6.214,0.34,0.0878,0,0.192,0.502,140.027,185181,4
"10747",0,0.871,0.669,7,-6.844,0.0631,0.011,0.427,0.173,0.0397,126.45,288547,4
"10748",1,0.309,0.805,1,-10.204,0.147,0.0257,0.876,0.0537,0.464,126.002,247465,4
"10749",1,0.912,0.669,0,-6.382,0.139,0.261,0,0.0687,0.337,151.962,156856,4
"10750",0,0.913,0.193,2,-3.148,0.0376,0.0095,0.114,0.344,0.192,154.777,156143,4
"10751",0,0.81,0.634,6,-4.908,0.127,0.106,0,0.0736,0.649,176.918,247040,4
"10752",0,0.922,0.401,1,-2.873,0.107,0.0385,0,0.064,0.233,151.274,253187,4
"10753",1,0.911,0.84,7,-3.241,0.221,0.0867,0,0.117,0.734,182.024,266973,4
"10754",1,0.678,0.488,9,-5.767,0.131,0.149,2.99e-06,0.107,0.192,149.815,236806,4
"10755",1,0.796,0.289,0,-4.22,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,238680,4
"10756",0,0.662,0.645,10,-5.899,0.0446,0.0208,0.227,0.109,0.231,145.066,274967,4
"10757",1,0.803,0.695,1,-10.388,0.063,0.00464,0.859,0.0693,0.493,122.999,476098,4
"10758",1,0.62,0.516,4,-5.894,0.0325,0.266,0,0.116,0.148,145.067,218750,4
"10759",0,0.937,0.556,8,-1.825,0.392,0.0426,0.293,0.521,0.523,139.38,192000,4
"10760",0,0.831,0.746,2,-10.64,0.0537,0.0015,0.927,0.0959,0.184,125.998,431411,4
"10761",0,0.627,0.887,9,-4.14,0.0468,0.0428,0,0.109,0.326,127.108,165869,4
"10762",1,0.951,0.707,2,-7.726,0.0647,0.0573,0.766,0.103,0.34,127.01,325039,3
"10763",0,0.79,0.468,4,-5.811,0.0554,6.28e-05,4.79e-05,0.311,0.186,128.062,243750,4
"10764",0,0.539,0.831,11,-8.401,0.0545,0.00769,0.891,0.101,0.797,123.994,313621,4
"10765",0,0.948,0.352,4,-1.58,0.0351,0.00071,0.244,0.0692,0.37,140.084,219243,4
"10766",1,0.81,0.635,2,-9.242,0.0753,0.0334,0.0149,0.318,0.0495,128.005,216364,4
"10767",0,0.824,0.618,9,-4.585,0.0549,0.00268,0.877,0.0529,0.0598,173.964,298131,4
"10768",0,0.515,0.926,10,-9.656,0.297,0.185,1.05e-06,0.085,0.34,122.022,174098,4
"10769",1,0.785,0.802,9,-4.781,0.207,0.14,0,0.123,0.435,199.996,206400,4
"10770",0,0.71,0.385,9,-5.158,0.0805,0.0565,7.24e-06,0.0632,0.398,148.385,302133,4
"10771",1,0.74,0.475,0,-8.516,0.0767,0.000978,0.00226,0.274,0.379,140.026,164598,4
"10772",0,0.636,0.683,7,-12.096,0.0978,0.302,0.498,0.0972,0.615,160.012,142365,4
"10773",1,0.596,0.55,11,-12.815,0.0519,0.00174,0.782,0.2,0.211,129.987,182840,4
"10774",1,0.944,0.592,9,-5.104,0.271,0.0575,1.17e-05,0.294,0.331,154.993,120000,4
"10775",1,0.892,0.374,9,-4.143,0.0464,0.000121,3.01e-06,0.128,0.241,159.784,261853,3
"10776",0,0.919,0.516,11,-3.31,0.0452,0.00166,0.536,0.0913,0.426,175.008,366947,4
"10777",0,0.992,0.408,4,-7.866,0.0668,0.00385,0.948,0.067,0.0675,140.003,584580,4
"10778",0,0.995,0.634,3,-2.133,0.0444,0.101,0.0841,0.351,0.599,124.007,167903,4
"10779",1,0.702,0.438,6,-7.811,0.14,0.000274,0.000492,0.555,0.204,179.958,224000,4
"10780",1,0.562,0.712,10,-6.008,0.129,0.125,0,0.136,0.142,140,236480,4
"10781",0,0.978,0.284,5,-0.619,0.105,0.0028,0.837,0.377,0.472,174.053,293743,4
"10782",1,0.872,0.46,1,-2.444,0.421,0.00256,0.0145,0.236,0.19,171.733,301369,4
"10783",1,0.763,0.784,0,-8.637,0.0491,0.0338,0.882,0.0944,0.496,130.005,449652,4
"10784",0,0.855,0.783,4,-3.751,0.233,0.00167,0.804,0.202,0.718,140.007,209143,4
"10785",1,0.911,0.628,1,-9.138,0.0484,0.000135,0.813,0.207,0.686,145.017,530987,4
"10786",0,0.853,0.714,5,-4.9,0.304,0.205,0,0.116,0.178,204.068,220656,4
"10787",1,0.58,0.522,0,-10.401,0.0369,0.00819,0.00687,0.151,0.215,132.028,270313,4
"10788",1,0.33,0.83,4,-9.156,0.0485,0.0544,0,0.119,0.0744,121.973,251861,4
"10789",0,0.98,0.573,11,-1.326,0.158,0.00198,0.855,0.0659,0.144,169.976,441353,4
"10790",1,0.522,0.638,7,-10.046,0.0682,0.00732,3.64e-06,0.136,0.441,169.783,253947,4
"10791",1,0.351,0.664,0,-12.136,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147,5
"10792",1,0.765,0.542,1,-2.993,0.135,0.00217,0.831,0.0611,0.394,174.553,250517,4
"10793",0,0.774,0.598,6,-7.727,0.356,0.657,4.44e-05,0.575,0.752,184.572,147133,4
"10794",0,0.84,0.628,5,-7.595,0.0441,0.000135,0.717,0.331,0.0624,146.995,409867,4
"10795",1,0.772,0.638,7,-13.667,0.048,0.0205,0.923,0.111,0.0374,128.995,314400,4
"10796",1,0.866,0.675,1,-8.51,0.0517,0.0181,0.868,0.0869,0.203,127.984,472000,4
"10797",1,0.851,0.778,1,-2.15,0.31,0.388,0,0.179,0.919,199.752,202800,4
"10798",0,0.81,0.426,0,-9.303,0.0414,0.00136,0.227,0.462,0.274,136.055,201176,4
"10799",0,0.924,0.413,9,-3.767,0.0418,0.00364,0.784,0.108,0.0708,173.909,261401,4
"10800",0,0.469,0.827,10,-9.141,0.341,0.0807,8.12e-06,0.207,0.196,194.056,238321,4
"10801",1,0.732,0.423,9,-6.181,0.214,0.65,0,0.113,0.107,110.495,157214,4
"10802",0,0.898,0.706,6,-6.66,0.0473,0.0026,0.827,0.25,0.15,142.007,364000,4
"10803",1,0.942,0.798,7,-7.956,0.0391,0.00276,0.893,0.102,0.0843,125.998,463824,4
"10804",0,0.687,0.677,11,-8.593,0.0846,0.329,0.842,0.112,0.0535,134.98,342222,4
"10805",1,0.864,0.677,0,-12.664,0.0425,0.000694,0.822,0.0858,0.296,131.997,752000,4
"10806",0,0.699,0.716,11,-7.853,0.0384,0.0614,0.922,0.0937,0.138,129.996,193846,4
"10807",1,0.666,0.585,1,-12.115,0.0315,0.292,0.639,0.393,0.965,164.122,107233,4
"10808",0,0.935,0.73,10,-0.437,0.0581,0.00271,1.82e-05,0.328,0.591,157.996,145823,4
"10809",1,0.577,0.559,10,-4.505,0.0389,0.0441,1e-05,0.331,0.0722,192.104,181573,4
"10810",1,0.929,0.693,1,-3.41,0.0816,0.00486,0.0149,0.139,0.425,145.007,241655,4
"10811",1,0.967,0.472,7,-5.157,0.046,0.000104,0.855,0.71,0.68,146.001,443836,4
"10812",0,0.975,0.586,6,-6.509,0.0746,0.000548,0.696,0.532,0.0742,144.044,388333,4
"10813",0,0.928,0.619,6,-6.818,0.0482,0.00199,0.767,0.615,0.468,140.007,445714,4
"10814",1,0.44,0.898,0,-12.418,0.374,0.106,0,0.101,0.572,135.041,142683,4
"10815",1,0.735,0.668,7,-7.747,0.0615,0.0138,0,0.879,0.441,190.218,269573,4
"10816",0,0.977,0.379,8,-3.843,0.0342,0.000566,0.909,0.339,0.056,150.013,220704,4
"10817",1,0.631,0.883,11,-8.925,0.27,0.0275,0.00715,0.105,0.378,150.015,179373,4
"10818",1,0.714,0.677,11,-5.637,0.0287,0.162,0,0.0717,0.355,94.956,136568,4
"10819",1,0.468,0.546,5,-8.167,0.0287,0.153,0.00257,0.321,0.416,146.744,177493,4
"10820",0,0.42,0.369,3,-12.278,0.0674,0.303,0,0.115,0.0716,132.93,232827,4
"10821",0,0.86,0.523,11,-2.81,0.0376,0.0239,0.0191,0.201,0.307,155.002,139200,4
"10822",0,0.78,0.654,2,-8.76,0.52,0.234,0,0.128,0.309,140.1,174067,4
"10823",0,0.275,0.492,6,-13.4,0.3,0.687,0,0.101,0.18,185.2,251034,4
"10824",0,0.557,0.721,10,-8.965,0.132,0.514,0,0.271,0.461,172.382,175606,4
"10825",1,0.967,0.594,1,-2.681,0.0381,0.000413,0.765,0.288,0.487,149.978,257842,4
"10826",1,0.67,0.626,7,-5.381,0.0534,0.318,0,0.0429,0.523,146.844,223253,4
"10827",1,0.944,0.721,1,-6.436,0.0468,0.000313,0.0761,0.138,0.269,144.082,128392,3
"10828",1,0.69,0.755,1,-4.823,0.161,0.0133,0,0.078,0.336,175.928,163655,4
"10829",0,0.871,0.712,11,-10.965,0.0465,0.0719,0.882,0.534,0.0792,131.986,460000,4
"10830",1,0.522,0.901,2,-8.304,0.33,0.0114,0,0.259,0.329,208.106,127947,4
"10831",1,0.603,0.418,7,-6.872,0.0314,0.00852,0,0.0933,0.105,149.896,226167,4
"10832",1,0.759,0.552,8,-3.019,0.269,0.0685,0,0.0425,0.676,192.004,243773,4
"10833",0,0.954,0.56,4,-3.068,0.052,0.076,0.592,0.27,0.108,149.985,283200,4
"10834",1,0.786,0.549,0,-7.814,0.0351,0.00022,0.849,0.0987,0.263,120.04,152000,4
"10835",0,0.909,0.642,11,-6.489,0.0697,0.00347,0.796,0.0957,0.212,145.003,507400,4
"10836",1,0.932,0.681,2,-9.869,0.0417,0.05,0.877,0.966,0.107,130.019,372160,4
"10837",0,0.565,0.671,11,-7.401,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4
"10838",1,0.578,0.629,1,-4.704,0.0428,0.2,0,0.151,0.211,79.94,307000,4
"10839",0,0.98,0.484,0,-7.532,0.0465,0.00726,0.879,0.0927,0.437,140.01,274286,4
"10840",1,0.951,0.577,0,-6.351,0.0677,0.00768,0.000102,0.755,0.314,192.152,178840,4
"10841",1,0.76,0.492,1,-4.01,0.041,0.00278,0.508,0.121,0.0334,174.962,307200,4
"10842",1,0.545,0.809,7,-6.678,0.0735,0.392,0,0.151,0.244,194.016,180435,4
"10843",0,0.912,0.509,7,-3.714,0.0588,0.0573,0.000992,0.128,0.443,150.003,173106,4
"10844",1,0.924,0.488,2,-6.037,0.0365,0.0127,0.866,0.0932,0.326,165.045,308364,1
"10845",1,0.963,0.626,1,-1.516,0.288,0.00202,0.209,0.125,0.288,149.901,185600,4
"10846",0,0.745,0.802,6,-6.988,0.475,0.048,0,0.105,0.7,152.099,230359,4
"10847",0,0.782,0.518,6,-3.253,0.0371,4.25e-05,0.0524,0.704,0.408,150.024,257130,4
"10848",1,0.636,0.831,9,-8.848,0.23,0.000916,8.5e-06,0.281,0.353,186.054,175484,4
"10849",0,0.912,0.571,4,-5.337,0.064,0.000533,0.362,0.0939,0.416,136.007,402371,4
"10850",1,0.96,0.521,6,-2.624,0.085,0.000694,0,0.242,0.36,203.908,169960,4
"10851",0,0.824,0.409,4,-3.994,0.309,0.0125,0.000103,0.411,0.24,147.131,146733,1
"10852",1,0.496,0.683,2,-10.426,0.0393,0.158,0.92,0.115,0.239,122.009,390599,4
"10853",1,0.458,0.715,1,-11.285,0.402,0.207,0,0.182,0.368,186.94,130909,4
"10854",1,0.915,0.583,4,-2.191,0.464,0.0936,0,0.348,0.628,179.836,138757,4
"10855",1,0.963,0.799,3,-5.09,0.0619,0.00534,0.0491,0.101,0.807,125.975,318250,4
"10856",1,0.729,0.718,7,-11.768,0.0602,0.00187,0.818,0.0434,0.0228,132.984,530526,4
"10857",1,0.726,0.763,1,-6.405,0.282,0.259,0,0.0976,0.349,139.059,126346,4
"10858",1,0.785,0.837,9,-2.332,0.238,0.0645,0,0.114,0.762,139.941,126857,4
"10859",1,0.822,0.846,9,-8.538,0.0869,0.0034,0.191,0.0749,0.73,126.011,356191,4
"10860",0,0.357,0.808,7,-15.961,0.236,0.243,0.00599,0.104,0.395,136.108,185967,4
"10861",1,0.929,0.547,8,-9.345,0.0603,0.00898,0.957,0.0717,0.0663,125.991,251428,4
"10862",0,0.304,0.802,9,-9.335,0.0473,0.696,0,0.101,0.199,109.694,207303,4
"10863",1,0.364,0.777,9,-7.514,0.0729,0.368,0,0.0772,0.187,124.925,185339,4
"10864",1,0.614,0.911,7,-11.176,0.338,0.00432,8.75e-06,0.0985,0.601,198.05,243267,4
"10865",1,0.952,0.621,2,-4.957,0.0451,0.00849,0.848,0.268,0.375,174.045,287105,4
"10866",0,0.405,0.825,11,-15.297,0.0898,0.0664,2.67e-05,0.102,0.682,140.049,144103,4
"10867",0,0.924,0.392,11,-6.646,0.153,0.000455,0.347,0.089,0.0617,175.233,268823,4
"10868",0,0.582,0.801,11,-9.509,0.0522,3.92e-05,0.904,0.154,0.448,127.009,409000,4
"10869",0,0.629,0.792,11,-7.165,0.335,0.0547,0,0.265,0.588,149.167,177246,4
"10870",1,0.845,0.559,11,-3.871,0.0379,0.222,0,0.164,0.304,189.83,237493,4
"10871",1,0.981,0.795,6,-4.665,0.0517,0.00119,0.91,0.0519,0.666,128,196406,4
"10872",1,0.72,0.661,7,-4.726,0.316,0.286,0,0.106,0.688,169.899,201493,4
"10873",1,0.813,0.584,0,-5.781,0.0288,0.00726,0.0546,0.0828,0.934,135.012,223480,4
"10874",1,0.866,0.817,11,-4.63,0.0543,0.00199,0.177,0.126,0.702,128.009,288750,4
"10875",0,0.611,0.874,6,-6.881,0.065,0.0372,0.331,0.0475,0.893,124.009,352076,4
"10876",1,0.558,0.699,11,-7.622,0.0603,0.462,0,0.116,0.493,79.992,165000,4
"10877",1,0.648,0.849,7,-6.188,0.0832,0.0725,0.00592,0.0984,0.196,106.075,111020,4
"10878",1,0.972,0.83,7,-8.469,0.116,0.111,0.0716,0.11,0.554,124.009,404000,4
"10879",1,0.922,0.626,10,-3.963,0.175,0.253,0,0.0528,0.67,141.939,192001,4
"10880",0,0.935,0.676,1,-4.97,0.176,0.0339,0,0.359,0.809,162.996,164523,4
"10881",1,0.984,0.565,6,-1.374,0.0844,0.00148,0.901,0.253,0.263,174.026,259417,4
"10882",1,0.587,0.654,10,-6.331,0.0439,0.026,0,0.589,0.288,200.028,281360,4
"10883",0,0.996,0.64,11,-0.675,0.248,0.00533,0.196,0.424,0.264,150.01,192000,4
"10884",1,0.509,0.599,10,-5.895,0.148,0.0446,0.00367,0.146,0.04,134.966,199046,4
"10885",1,0.544,0.844,0,-10.585,0.322,0.0185,0,0.0908,0.366,129.966,238347,4
"10886",1,0.649,0.628,8,-8.487,0.0487,0.067,0.879,0.0661,0.213,139.991,294896,4
"10887",0,0.706,0.634,6,-4.679,0.0328,0.26,0.463,0.096,0.0887,125.022,295680,4
"10888",0,0.712,0.769,5,-5.394,0.306,0.0672,0,0.207,0.439,131.983,236121,4
"10889",1,0.978,0.596,6,-1.189,0.0943,0.000382,0.769,0.262,0.406,149.976,227200,4
"10890",1,0.829,0.407,4,-3.352,0.0408,0.000523,0,0.462,0.424,151.908,248000,4
"10891",1,0.798,0.52,1,-8.178,0.0561,0.161,0.2,0.0964,0.054,135.057,241778,4
"10892",1,0.6,0.875,1,-6.818,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,4
"10893",1,0.753,0.454,8,-7.025,0.0417,0.000299,0.00113,0.0828,0.106,159.732,168602,3
"10894",0,0.88,0.442,10,-7.889,0.0745,0.0559,0.772,0.29,0.0668,136.005,247059,4
"10895",1,0.92,0.595,10,-7.578,0.0428,0.000195,0.846,0.357,0.527,134.392,518733,4
